,0,1,2,3,4,5,6,7,8,9
0,97.26121547237733,4757.431208279097,3735.8761220963574,759.2876601332613,0.8496686036447925,0.09452834468688451,0.2858372313125629,0.0,57.828391834776745,700960.4363310764
1,109.68880451542867,4812.3247642952165,3783.087088588667,727.6538200071135,0.8541677726730668,0.08242731104073202,0.2959178283473205,1.0,71.1309429506163,1347204.4684635585
2,81.957239296402,4775.834463051566,3783.3393542245153,745.7938077632977,0.8446903732890678,0.08939375128496865,0.2845533522518893,0.0,54.82145179157788,846506.7214724922
3,87.27031769752729,4811.41508483733,3735.822593533126,740.2434850544065,0.8588503950610498,0.08046339122593553,0.2804240775360374,0.0,68.53279963505533,1828416.6341092642
4,105.1406697035752,4827.337987131313,3733.4591641854436,738.2730940808103,0.8512494430973994,0.08314875402173243,0.2605041576890519,1.0,76.55504827070877,1978423.3113216253
5,91.95494044506316,4802.384220549606,3774.159624300794,745.2563663482281,0.8434978246948107,0.09372163878119559,0.2655620369951599,1.0,65.90577050777189,1341823.4815086382
6,105.52355311127829,4826.372282243321,3790.525733663152,730.3047444996141,0.8410485700039304,0.09473635278709794,0.26397450503886705,0.0,65.45807898285696,973974.7072074255
7,106.67624151846726,4796.359521334646,3759.5683574424957,728.5548851610854,0.8582384751374775,0.09322664419395822,0.2962377358547936,0.0,68.77032538473796,1308351.9941641178
8,102.54350122134679,4777.257623593689,3788.1426632817142,733.0930748574223,0.8496012436977574,0.09877584796264474,0.27613626500171956,1.0,63.81089115222127,951392.2622729752
9,80.0759288934284,4804.007196618191,3798.922889467202,752.7027562085376,0.8583641059746752,0.09126304251600628,0.2777562498543688,1.0,60.5918443399507,1349595.3079988786
10,85.62713283950688,4786.522276531845,3748.6099223655183,726.9610807841249,0.8529711287070808,0.09561047725372133,0.26841428049565685,1.0,72.90725072545074,1969311.5320896264
11,93.12582247976795,4780.665878564132,3733.8375734659708,746.8060946453911,0.8531970749000531,0.09869759597708702,0.28571557581822526,1.0,71.79746326652047,1798431.8393946863
12,95.89653454358539,4837.840336756604,3739.171507146471,727.446540564038,0.8565493968488153,0.08571064739707199,0.2858309050930599,0.0,77.58800037096822,2276173.4345222483
13,107.32587674724766,4768.595433570306,3730.594361772736,728.3047921168721,0.8541656794167249,0.09308481581775038,0.27800358849412876,1.0,73.0057600024371,1588128.27005005
14,99.97271119822838,4819.611384294818,3723.6830041902654,745.8150222511433,0.853194106529412,0.08698433515729899,0.26398305129588484,1.0,76.12971616100515,2085011.5259961723
15,90.93773811837781,4767.343927248683,3769.898185183824,721.0513950535337,0.8565352914549653,0.0856411155715301,0.28063903758565023,1.0,66.13166095245234,1457226.8273107887
16,109.30999450549369,4789.122843638033,3782.0670543461265,747.4124152672409,0.8494223407148486,0.09959691957526208,0.2600119931863424,1.0,62.339411623798405,646278.6312366624
17,98.18915248394126,4818.437427195984,3781.4727036457366,739.3275386133857,0.8414074564221171,0.08546248732887421,0.25030710057193617,1.0,65.88270839804203,1214158.3688201776
18,87.8486348190474,4795.345792548957,3721.7319919929187,749.3443141151555,0.8439945600655179,0.09104114480747627,0.2724675905765644,1.0,73.01964114428549,1876722.8930088095
19,93.4172207457229,4831.4103904341655,3787.481004509244,724.2351054754176,0.841567217203392,0.08960591412190105,0.2600214963477484,0.0,67.0021659924567,1387232.5398460834
20,97.30541297221816,4803.71977220442,3721.9548711620873,723.8853621180217,0.8463947531675374,0.09909035353189821,0.25799917769553626,1.0,81.34046086133232,2322782.0794098573
21,87.86083123604126,4840.414934839346,3733.652975546338,741.0593679169483,0.8585674108786775,0.09933525523100409,0.282646937577009,0.0,77.99140400828902,2455946.4859599285
